country,year,value,indicator
ITA,2026,58.879,LP
ITA,2027,58.806,LP
ITA,2028,58.716,LP
ITA,2029,58.611,LP
ITA,2030,58.493,LP
JPN,2007,127.757,LP
JPN,2008,127.692,LP
JPN,2009,127.551,LP
JPN,2010,127.594,LP
JPN,2011,127.831,LP
JPN,2012,127.552,LP
JPN,2013,127.333,LP
JPN,2014,127.12,LP
JPN,2015,126.978,LP
JPN,2016,126.96,LP
JPN,2017,126.746,LP
JPN,2018,126.495,LP
JPN,2019,126.221,LP
JPN,2020,125.849,LP
JPN,2021,125.492,LP
JPN,2022,125.063,LP
JPN,2023,124.482,LP
JPN,2024,123.89,LP
JPN,2025,123.291,LP
JPN,2026,122.656,LP
JPN,2027,121.999,LP
JPN,2028,121.319,LP
JPN,2029,120.619,LP
JPN,2030,119.898,LP
KOR,2007,48.684,LP
KOR,2008,49.055,LP
KOR,2009,49.308,LP
KOR,2010,49.554,LP
KOR,2011,49.937,LP
KOR,2012,50.2,LP
KOR,2013,50.429,LP
KOR,2014,50.747,LP
KOR,2015,51.015,LP
KOR,2016,51.218,LP
KOR,2017,51.362,LP
KOR,2018,51.585,LP
KOR,2019,51.765,LP
KOR,2020,51.836,LP
KOR,2021,51.77,LP
KOR,2022,51.673,LP
KOR,2023,51.713,LP
KOR,2024,51.751,LP
KOR,2025,51.681,LP
KOR,2026,51.611,LP
KOR,2027,51.531,LP
KOR,2028,51.461,LP
KOR,2029,51.381,LP
KOR,2030,51.311,LP
MEX,2007,109.539,LP
MEX,2008,111.276,LP
MEX,2009,113.03,LP
MEX,2010,114.756,LP
MEX,2011,116.446,LP
MEX,2012,118.061,LP
MEX,2013,119.598,LP
MEX,2014,121.049,LP
MEX,2015,122.368,LP
MEX,2016,123.587,LP
MEX,2017,124.777,LP
MEX,2018,125.996,LP
MEX,2019,127.216,LP
MEX,2020,128.209,LP
MEX,2021,128.983,LP
MEX,2022,129.961,LP
MEX,2023,131.135,LP
MEX,2024,132.274,LP
MEX,2025,133.367,LP
MEX,2026,134.407,LP
MEX,2027,135.392,LP
MEX,2028,136.322,LP
MEX,2029,137.201,LP
MEX,2030,138.034,LP
TUR,2007,70.158,LP
TUR,2008,71.052,LP
TUR,2009,72.039,LP
TUR,2010,73.142,LP
TUR,2011,74.224,LP
TUR,2012,75.176,LP
TUR,2013,76.148,LP
TUR,2014,77.182,LP
TUR,2015,78.218,LP
TUR,2016,79.278,LP
TUR,2017,80.313,LP
TUR,2018,81.407,LP
TUR,2019,82.579,LP
TUR,2020,83.385,LP
TUR,2021,84.147,LP
TUR,2022,84.98,LP
TUR,2023,85.326,LP
TUR,2024,85.519,LP
TUR,2025,86.026,LP
TUR,2026,86.447,LP
TUR,2027,86.856,LP
TUR,2028,87.252,LP
TUR,2029,87.636,LP
TUR,2030,88.006,LP
USA,2007,301.903,LP
USA,2008,304.718,LP
USA,2009,307.374,LP
USA,2010,309.737,LP
USA,2011,311.944,LP
USA,2012,314.167,LP
USA,2013,316.331,LP
USA,2014,318.619,LP
USA,2015,320.926,LP
USA,2016,323.221,LP
USA,2017,325.28,LP
USA,2018,327.023,LP
USA,2019,328.547,LP
USA,2020,331.307,LP
USA,2021,332.453,LP
USA,2022,334.273,LP
USA,2023,337.014,LP
USA,2024,340.102,LP
USA,2025,341.698,LP
USA,2026,342.594,LP
USA,2027,344.099,LP
USA,2028,345.606,LP
USA,2029,347.236,LP
USA,2030,348.955,LP
